model_id,model_type,params,threshold,min_samples_split,random_state,max_features,n_estimators,max_depth,roc_auc_avg,roc_auc_std,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std
RF_paramset-17,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.5,5,1,log2,1,10,0.808916984668,0.106604783086,0.772829019113,0.0901904090741,0.776538394109,0.118669403507,0.796378968254,0.143396506468
RF_paramset-17,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.6,5,1,log2,1,10,0.808916984668,0.106604783086,0.719393904609,0.154372457408,0.738903985507,0.170972952018,0.521246693122,0.335139982533
RF_paramset-17,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.7,5,1,log2,1,10,0.808916984668,0.106604783086,0.716887638945,0.154007371523,0.737615740741,0.170324523949,0.516038359788,0.334092529974
RF_paramset-17,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.8,5,1,log2,1,10,0.808916984668,0.106604783086,0.716887638945,0.154007371523,0.756216931217,0.18813495365,0.495205026455,0.311252465797
RF_paramset-17,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.9,5,1,log2,1,10,0.808916984668,0.106604783086,0.644205934684,0.177152142275,0.482142857143,0.386584116217,0.302496693122,0.373084924827
RF_paramset-18,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.5,5,1,log2,10,10,0.897963457726,0.0318357916249,0.866287857047,0.0302296832666,0.824891067538,0.0224867051779,0.915922619048,0.0420502117588
RF_paramset-18,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.6,5,1,log2,10,10,0.897963457726,0.0318357916249,0.782892345367,0.0678593932753,0.838556820578,0.0518316358498,0.674437830688,0.134517818315
RF_paramset-18,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.7,5,1,log2,10,10,0.897963457726,0.0318357916249,0.611701008246,0.0677039684988,0.847222222222,0.137492985231,0.224289021164,0.157121834582
RF_paramset-18,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.8,5,1,log2,10,10,0.897963457726,0.0318357916249,0.526411448468,0.0105661930983,0.266666666667,0.377123616633,0.0208333333333,0.0294627825494
RF_paramset-18,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.9,5,1,log2,10,10,0.897963457726,0.0318357916249,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
RF_paramset-19,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.5,5,1,log2,100,10,0.92084614643,0.0235942593136,0.866440911439,0.0201265615783,0.838001867414,0.0141141143397,0.895171957672,0.0299414046149
RF_paramset-19,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.6,5,1,log2,100,10,0.92084614643,0.0235942593136,0.778147659224,0.0725983986973,0.865598290598,0.0309305481565,0.633019179894,0.149332515349
RF_paramset-19,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.7,5,1,log2,100,10,0.92084614643,0.0235942593136,0.576957661329,0.0221641044628,0.911111111111,0.0684934889219,0.131117724868,0.0399566494593
RF_paramset-19,RF,"{'min_samples_split': 5, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 100, 'max_depth': 10}",0.8,5,1,log2,100,10,0.92084614643,0.0235942593136,0.518892651476,0.000135282247831,0.0,0.0,0.0,0.0
