model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,0.5,0.937273550725,0.887218045113,0.845070422535,0.9375
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,0.6,0.937273550725,0.894736842105,0.857142857143,0.9375
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,0.7,0.937273550725,0.872180451128,0.850746268657,0.890625
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,0.8,0.937273550725,0.81954887218,0.884615384615,0.71875
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",1,0.9,0.937273550725,0.691729323308,0.925925925926,0.390625
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,0.5,0.915081521739,0.84962406015,0.823529411765,0.875
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,0.6,0.915081521739,0.834586466165,0.838709677419,0.8125
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,0.7,0.915081521739,0.812030075188,0.867924528302,0.71875
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,0.8,0.915081521739,0.759398496241,0.863636363636,0.59375
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",2,0.9,0.915081521739,0.639097744361,0.863636363636,0.296875
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,0.5,0.922268907563,0.870229007634,0.870967741935,0.857142857143
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,0.6,0.922268907563,0.832061068702,0.859649122807,0.777777777778
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,0.7,0.922268907563,0.793893129771,0.86,0.68253968254
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,0.8,0.922268907563,0.740458015267,0.914285714286,0.507936507937
LR_paramset-10,LR,"{'C': 0.1, 'random_state': 1, 'penalty': 'l2'}",3,0.9,0.922268907563,0.618320610687,0.933333333333,0.222222222222
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,0.5,0.927309782609,0.84962406015,0.854838709677,0.828125
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,0.6,0.927309782609,0.842105263158,0.852459016393,0.8125
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,0.7,0.927309782609,0.834586466165,0.85,0.796875
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,0.8,0.927309782609,0.789473684211,0.86,0.671875
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",1,0.9,0.927309782609,0.706766917293,0.878787878788,0.453125
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,0.5,0.903759057971,0.81954887218,0.822580645161,0.796875
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,0.6,0.903759057971,0.796992481203,0.824561403509,0.734375
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,0.7,0.903759057971,0.751879699248,0.816326530612,0.625
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,0.8,0.903759057971,0.744360902256,0.875,0.546875
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",2,0.9,0.903759057971,0.669172932331,0.884615384615,0.359375
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,0.5,0.904761904762,0.847328244275,0.811594202899,0.888888888889
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,0.6,0.904761904762,0.854961832061,0.833333333333,0.873015873016
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,0.7,0.904761904762,0.87786259542,0.873015873016,0.873015873016
LR_paramset-11,LR,"{'C': 1, 'random_state': 1, 'penalty': 'l1'}",3,0.8,0.904761904762,0.847328244275,0.877192982456,0.793650793651
